id	unitCode	title	media_count	media_id	object_type	medium	artist	date	topics
edanmdm-saam_1974.69.9	SAAM	Terminal Figure of Ceres	1.0	SAAM-1974.69.9_1	Painting	oil on wood	Carroll Beckwith, born Hannibal, MO 1852-died New York City 1917	1911	Ceres|Landscapes|Monuments|Versailles|Mythology|Statues
edanmdm-saam_1962.13.45	SAAM	Mont Saint Michel, France	1.0	SAAM-1962.13.45_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1906	Abbeys|Landscapes|Architecture|Religion|Tower|Church buildings|Detail|Mont Saint Michel
edanmdm-saam_1971.269.35	SAAM	Untitled (Forest Scene)	1.0	SAAM-1971.269.35_1	Painting	watercolor on paper mounted on paperboard	Robert Bruce McDougall, died Long Beach, NY 1931	1902	Path|Landscapes|Roads|Forests and forestry
edanmdm-saam_1909.7.3	SAAM	Moonrise	1.0	SAAM-1909.7.3_2	Painting	oil on wood	Ralph Albert Blakelock, born New York City 1847-died Elizabethtown, NY 1919	n.d.	Landscapes|Night|Moon|Outer space|Time|Forests and forestry
edanmdm-saam_1970.73	SAAM	Fort George Island, Florida	1.0	SAAM-1970.73_1	Painting	oil on canvas	Thomas Moran, born Bolton, England 1837-died Santa Barbara, CA 1926	1878	Landscapes|Fort George Island
edanmdm-saam_1983.95.7	SAAM	Newport Scene	1.0	SAAM-1983.95.7_1	Painting	watercolor and pencil on paper mounted on paperboard	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	ca. 1880-1889	Landscapes|Coasts|Rocks
edanmdm-saam_1950.2.26C	SAAM	Jagged Leaf Edge Caterpillar, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.26C_1	Painting	watercolor	Gerald H. Thayer, born Cornwall-on-Hudson, NY 1883-died Keene, NH 1939		Leaves|Animals|Insects|Caterpillars|Foliage
edanmdm-saam_1967.6.6	SAAM	Décor Slav	1.0	SAAM-1967.6.6_1	Painting	oil on canvas	H. Lyman Saÿen, born Philadelphia, PA 1875-died Philadelphia, PA 1918	ca. 1915	Trees|Water|Landscapes|Architecture|Gazebo|Parks
edanmdm-saam_1982.1.34	SAAM	Maine Coast	1.0	SAAM-1982.1.34_1	Painting	oil on canvas	William E. Norton, born Boston, MA 1843-died New York City 1916	1875	Landscapes|Boats and boating|Coasts|Architecture|Sailboats|Rocks
edanmdm-saam_1984.135.1	SAAM	Untitled (Wood Scene with Birch Trees and Ducks)	1.0	SAAM-1984.135.1_1	Painting	watercolor on paper	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	n.d.	Trees|Landscapes|Animals|Lakes|Birds|Ducks|Birch tree
edanmdm-saam_1985.66.326_791	SAAM	Drying Skins, Sitka	1.0	SAAM-1985.66.326791_1	Painting	watercolor on paper, mounted on colored paper	Theodore J. Richardson, born Readfield, ME 1855-died Minneapolis, MN 1914	ca. 1880-1914	Boats and boating|Canoes|Industrialization|Landscapes|Architecture|Games|Sitka|Harbors|Fishing|Waterscapes
edanmdm-saam_1916.6.39	SAAM	Interior of a House	1.0	SAAM-1916.6.39_1	Painting	Oil on canvas	Eliphalet Fraser Andrews, born Steubenville, OH 1835-died Washington, DC 1915	n.d.	Architecture|Domestic
edanmdm-saam_1946.10.2	SAAM	A Morning in Summer	1.0	SAAM-1946.10.2_1	Painting	oil on canvas	Leonard Ochtman, born Zonnemaire, Netherlands 1854-died Cos Cob, CT 1934	1922	Water|Landscapes|Architecture|Farms|Valleys|Morning|Summer|Time|Seasons
edanmdm-saam_1991.56.171	SAAM	Ruins of Balbeck	1.0	SAAM-1991.56.171_1	Painting	watercolor and pencil on paper mounted on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	1844	Lebanon|Ruins|Landscapes|Architecture
edanmdm-saam_1950.2.26B	SAAM	White Birch Leaf Edge Caterpillar, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.26B_1	Painting	watercolor	Abbott Handerson Thayer, born Boston, MA 1849-died Dublin, NH 1921		Animals|Insects|Caterpillars
edanmdm-saam_1909.7.47	SAAM	A Hillside Pasture	1.0	SAAM-1909.7.47_2	Painting	oil on canvas	Robert C. Minor, born New York City 1839-died Waterford, CT 1904	n.d.	Trees|Landscapes|Animals|Farms|Sheep
edanmdm-saam_1962.13.60	SAAM	On the Canal, Bruges	1.0	SAAM-1962.13.60_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1928	Bridges|Boats and boating|Architecture|Canals|Domestic|Cityscapes|Bruges|Rowboat|Waterscapes
edanmdm-saam_1909.7.29	SAAM	High Cliff, Coast of Maine	1.0	SAAM-1909.7.29_2	Painting	oil on canvas	Winslow Homer, born Boston, MA 1836-died Prout's Neck, ME 1910	1894	Landscapes|Coasts|Rocks
edanmdm-saam_1952.13.111	SAAM	Honfleur Fishing Boats no. 1	1.0	SAAM-1952.13.111_1	Painting	oil on canvas	Frank Edwin Scott, born Buffalo, NY 1863-died Paris, France 1929	n.d.	Industrialization|Boats and boating|Landscapes|Architecture|Occupations|Honfleur|Fishing|Fishing boat
edanmdm-saam_1929.6.93	SAAM	Dancing Dryads	1.0	SAAM-1929.6.93_1	Painting	oil on canvas mounted on fiberboard	Albert Pinkham Ryder, born New Bedford, MA 1847-died New York City 1917	by 1879	Trees|Landscapes|Dance|Mythology|Entertainers|Dryad
edanmdm-saam_1940.9.1	SAAM	Sunny Slopes	1.0	SAAM-1940.9.1_1	Painting	oil on canvas	Gardner Symons, born Chicago, IL 1863-died Hillside, NJ 1930	n.d.	Weather|Landscapes|Snow|Rivers
edanmdm-saam_1983.90.212	SAAM	Landscape	1.0	SAAM-1983.90.212_1	Painting	oil on canvas mounted on paperboard	Edward Bruce, born Dover Plains, NY 1879-died Hollywood, FL 1943	ca. 1934	Trees|Landscapes|Roads|Architecture|Farms|Farmhouse|Domestic
edanmdm-saam_2011.8	SAAM	The Lorelei	1.0	SAAM-2011.8_1	Painting	oil on canvas	Albert Pinkham Ryder, born New Bedford, MA 1847-died New York City 1917	ca. 1896 - 1917	Landscapes|Night|Moon|Outer space|Rocks|Time|Waterscapes
edanmdm-saam_1983.95.113	SAAM	Untitled (shoreline with sailboats and roof)	1.0	SAAM-1983.95.113_1	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	1893	Landscapes|Boats and boating|Roof|Coasts|Architecture|Sailboats|Detail
edanmdm-saam_1983.95.168	SAAM	Landscape with Sheep	1.0	SAAM-1983.95.168_1	Painting	oil on canvas	Robert S. Duncanson, born Seneca County, NY 1821/22-died Detroit, MI 1872	n.d.	Mountains|Sunset|Landscapes|Animals|Lakes|Sheep|Time
edanmdm-saam_1968.59.3	SAAM	Watching the Turkeys	1.0	SAAM-1968.59.3_1	Painting	watercolor	Horatio Walker, born Listowel, Ontario 1858-died Ile d'Orleans, Quebec 1938	n.d.	Landscapes|Animals|Birds|Plains
edanmdm-saam_1930.12.28	SAAM	Marine Study	1.0	SAAM-1930.12.28_1	Painting	oil on paperboard	Franklin D. Briscoe, born Baltimore, MD 1844-died Philadelphia, PA 1903	1860-1900	Sunset|Boats and boating|Architecture|Time|Waterscapes
edanmdm-saam_1909.7.75	SAAM	Evening after a Shower	1.0	SAAM-1909.7.75_1	Painting	oil on canvas	Carleton Wiggins, born Turners, NY 1848-died Old Lyme, CT 1932	n.d.	Weather|Landscapes|Animals|Evening|Farms|Sheep|Time|Shower
edanmdm-saam_1983.95.134	SAAM	Untitled (landscape with two cows)	1.0	SAAM-1983.95.134_1	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	1898	Landscapes|Animals|Cattle|Plains
edanmdm-saam_1974.69.10	SAAM	The Palace of the Popes and Pont d'Avignon	1.0	SAAM-1974.69.10_1	Painting	oil on wood	Carroll Beckwith, born Hannibal, MO 1852-died New York City 1917	1911	Bridges|Aqueduct|Palace of Popes|Landscapes|Architecture|Pont d'Avignon|Castles|Cityscapes|Rivers
edanmdm-saam_1983.83.185	SAAM	Venice	1.0	SAAM-1983.83.185_1	Painting	watercolor on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1900	Weather|Landscapes|Coasts|Cloud|Waterscapes
edanmdm-saam_1929.6.70	SAAM	Water Lily in Sunlight	1.0	SAAM-1929.6.70_1	Painting	watercolor on paper	John La Farge, born New York City 1835-died Providence, RI 1910	ca. 1883	Landscapes|Plants|Water lily
edanmdm-saam_1985.66.499	SAAM	Wild Horses at Play	1.0	SAAM-1985.66.499_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1834-1837	Animals|Horses
edanmdm-saam_1970.318	SAAM	"Original sketch of ""The Wanderlusters' Rest"""	1.0	SAAM-1970.318_1	Painting	oil on canvas	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	ca. 1915	Trees|Path|Landscapes|Roads
edanmdm-saam_1952.13.146	SAAM	St. Germain des Pres no. I	1.0	SAAM-1952.13.146_1	Painting	oil on canvas	Frank Edwin Scott, born Buffalo, NY 1863-died Paris, France 1929	n.d.	Architecture|Religion|Cityscapes|Church buildings
edanmdm-saam_1929.6.100	SAAM	Landscape with Trees and Cattle	1.0	SAAM-1929.6.100_1	Painting	oil on canvas	Albert Pinkham Ryder, born New Bedford, MA 1847-died New York City 1917	before 1897	Trees|Water|Landscapes|Animals|Cattle
edanmdm-saam_1985.66.326_797	SAAM	Russian Block House, Alaska, 1900	1.0	SAAM-1985.66.326797_1	Painting	watercolor on paper, mounted on paperboard	Theodore J. Richardson, born Readfield, ME 1855-died Minneapolis, MN 1914	1900	Landscapes|Architecture|Guardhouse|Military
edanmdm-saam_1983.83.181	SAAM	Venice	1.0	SAAM-1983.83.181_1	Painting	watercolor on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1900	Landscapes|Coasts|Waterscapes
edanmdm-saam_1985.66.384_191	SAAM	The Yellowstone River near Ft. Keogh, Montana	1.0	SAAM-1985.66.384191_1	Painting	watercolor on paper	Hermann Stieffel, born Wiesbaden, Germany 1826-died Washington, DC 1886	ca. 1877-1881	Landscapes|Architecture|Fort Keogh|Rivers|Yellowstone River|Military
edanmdm-saam_1983.95.139	SAAM	Untitled (landscape with cows grazing near river)	1.0	SAAM-1983.95.139_2	Painting	oil on canvas mounted on plywood	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	1891	Trees|Landscapes|Animals|Cattle|Rivers
edanmdm-saam_1976.118	SAAM	Castle Rock, Marblehead	1.0	SAAM-1976.118_1	Painting	oil on canvas	Alfred Thompson Bricher, born Portsmouth, NH 1837-died New Dorp, NY 1908	1878	Landscapes|Coasts|Marblehead|Castle Rock|Rocks|Waterscapes|Sea
edanmdm-saam_1950.2.22C	SAAM	Oak Leaf Edge Caterpillar, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.22C_1	Painting	watercolor	Gerald H. Thayer, born Cornwall-on-Hudson, NY 1883-died Keene, NH 1939		Leaves|Animals|Insects|Caterpillars|Foliage
edanmdm-saam_1983.83.184	SAAM	From Pincio, Rome	1.0	SAAM-1983.83.184_1	Painting	watercolor and pencil on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1900	Trees|Landscapes|Fountain|Monuments|Cityscapes|Cypress tree
edanmdm-saam_1977.1.3	SAAM	Untitled	1.0	SAAM-1977.1.3_1	Painting	oil on canvas	Jasper Francis Cropsey, born Rossville, NY 1823-died Hastings-on-Hudson, NY 1900	ca. 1875-1880	Mountains|Landscapes|Autumn|Cities and towns|Seasons
edanmdm-saam_1983.83.281	SAAM	The Wye at Wilton Castle (Wales)	1.0	SAAM-1983.83.281_1	Painting	watercolor and pencil on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1899	Bridges|Landscapes|Wilton Castle|Architecture|Wales|Castles|Wye River|Rivers
edanmdm-saam_1985.66.406	SAAM	Wounded Buffalo, Strewing His Blood over the Prairies	1.0	SAAM-1985.66.406_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1832-1833	Landscapes|Animals|Plains|Buffaloes
edanmdm-saam_1983.95.172	SAAM	Remembrances of a Scene near Auerbach	1.0	SAAM-1983.95.172_1	Painting	oil on canvas	Robert S. Duncanson, born Seneca County, NY 1821/22-died Detroit, MI 1872	ca. 1856	Mountains|Landscapes|Art|Architecture|Lakes|Rocks|Castles
edanmdm-saam_1981.160.1	SAAM	Gethsemane	1.0	SAAM-1981.160.1_1	Painting	oil on canvas	H. Siddons Mowbray, born Alexandria, Egypt 1858-died Washington, CT 1928	1915-1925	Water|Agony in the garden|Landscapes|Cross|Jerusalem|Religion|Bible, N.T.|Cityscapes|Angels|Jesus Christ|Emblems
edanmdm-saam_1969.53.1	SAAM	Autumn in the Meadow Edge	1.0	SAAM-1969.53.1_1	Painting	watercolor	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	n.d.	Meadow|Landscapes|Autumn|Rivers|Seasons
edanmdm-saam_1968.19.8	SAAM	St. Germain des Pres	1.0	SAAM-1968.19.8_1	Painting	oil on wood	H. Lyman Saÿen, born Philadelphia, PA 1875-died Philadelphia, PA 1918	1909-1912	Architecture|Religion|St. Germain des Pres|Cityscapes
edanmdm-saam_1985.66.389	SAAM	Iron Bluff, 1200 Miles above St. Louis	1.0	SAAM-1985.66.389_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1832	Mountains|Western|Landscapes
edanmdm-saam_1985.66.401	SAAM	Clay Bluffs, Twenty Miles above the Mandans	1.0	SAAM-1985.66.401_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1832	Mountains|Western|Landscapes|Plains|Rivers
edanmdm-saam_1950.2.19B	SAAM	Sphinx Caterpillar, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.19B_1	Painting	watercolor on paper	Abbott Handerson Thayer, born Boston, MA 1849-died Dublin, NH 1921	n.d.	Leaves|Animals|Insects|Caterpillars|Foliage
edanmdm-saam_1966.33.1	SAAM	Red Tree	1.0	SAAM-1966.33.1_1	Painting	oil on fiberboard	Marsden Hartley, born Lewiston, ME 1877-died Ellsworth, ME 1943	1910	Trees|Path|Art, abstract|Art|Landscapes|Roads
edanmdm-saam_1983.95.77	SAAM	Untitled (landscape with cattle grazing)	1.0	SAAM-1983.95.77_1-000001	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	1897	Landscapes|Animals|Cattle|Lakes|Plains
edanmdm-saam_1983.83.154	SAAM	Ponte Vecchio, Florence	1.0	SAAM-1983.83.154_1	Painting	watercolor and pencil on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1900	Bridges|Ponte Vecchio|Architecture|Florence|Cityscapes
edanmdm-saam_1962.13.24	SAAM	Tower of the Cathedral of Utrecht, Holland	1.0	SAAM-1962.13.24_1	Painting	watercolor and pencil on paper mounted on paperboard	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1898	Roof|Architecture|Utrecht|Religion|Cityscapes|Bell tower|Cathedral of Utrecht|Church buildings|Detail
edanmdm-saam_1985.66.312	SAAM	View on the Upper Mississippi, Beautiful Prairie Bluffs	1.0	SAAM-1985.66.312_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1835-1836	Western|Landscapes|Rivers|Mississippi River
edanmdm-saam_1966.34.1	SAAM	Surf Breaking, Cranberry Island	1.0	SAAM-1966.34.1_1	Painting	oil on canvas	Allen Tucker, born Brooklyn, NY 1866-died New York City 1939	1913	Boats and boating|Landscapes|Coasts|Rocks|Cranberry Island|Islands|Waterscapes|Sea
edanmdm-saam_1967.136.7	SAAM	Alaskan Coast Range	1.0	SAAM-1967.136.7_1	Painting	oil on paper mounted on paperboard	Albert Bierstadt, born Solingen, Germany 1830-died New York City 1902	ca. 1889	Mountains|Landscapes|Coasts
edanmdm-saam_1977.51	SAAM	St. Nicholas	1.0	SAAM-1977.51_1	Painting	oil on wood	Robert Walter Weir, born New York City 1803-died New York City 1889	ca. 1837	Rites and ceremonies|Holidays|Christmas|Literature|Character|Architecture|Santa Claus|Detail|Fireplace
edanmdm-saam_1952.13.98	SAAM	Bateau de Peche	1.0	SAAM-1952.13.98_1	Painting	oil on wood	Frank Edwin Scott, born Buffalo, NY 1863-died Paris, France 1929	n.d.	Water|Landscapes|Industrialization|Boats and boating|Architecture|Occupations|Fishing|Fishing boat
edanmdm-saam_1970.355.762	SAAM	Untitled (Mooring and Anchor)	1.0	SAAM-1970.355.762_2	Painting	watercolor on paper	Mary Vaux Walcott, born Philadelphia, PA 1860-died St. Andrews, New Brunswick, Canada 1940	1873	Landscapes|Boats and boating|Architecture|Beaches|Waterscapes|Wharf|Detail
edanmdm-saam_2020.20.12	SAAM	Lightning Struck a Flock of Witches	1.0	SAAM-2020.20.12_1	Painting	oil on cardboard	William Holbrook Beard, born Painesville, OH 1824-died New York City 1900	n.d.	Weather|Landscapes|Occupations|Lightning|Witch|Occultism
edanmdm-saam_1952.13.112	SAAM	Honfleur Fishing Boats no. 2	1.0	SAAM-1952.13.112_1	Painting	oil on wood	Frank Edwin Scott, born Buffalo, NY 1863-died Paris, France 1929	n.d.	Industrialization|Boats and boating|Landscapes|Architecture|Occupations|Honfleur|Fishing|Fishing boat
edanmdm-saam_1953.13	SAAM	Lago Maggiore	1.0	SAAM-1953.13_1	Painting	oil on canvas	William Stanley Haseltine, born Philadelphia, PA 1835-died Rome, Italy 1900	ca. 1867	Mountains|Landscapes|Boats and boating|Architecture|Sailboats|Lago Maggiore|Lakes
edanmdm-saam_1988.49.2	SAAM	Venice from the Tower of San Giorgio	1.0	SAAM-1988.49.2_1	Painting	watercolor on paper mounted on paperboard	Thomas Moran, born Bolton, England 1837-died Santa Barbara, CA 1926	1900	Architecture|San Giorgio|Religion|Cityscapes
edanmdm-saam_1991.56.149	SAAM	Castle at Corfu, Greece	1.0	SAAM-1991.56.149_1	Painting	watercolor on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	n.d.	Mountains|Water|Corfu|Landscapes
edanmdm-saam_1909.7.78	SAAM	Autumn at Arkville	1.0	SAAM-1909.7.78_1	Painting	oil on canvas	Alexander H. Wyant, born Evans Creek, OH 1836-died New York City 1892	n.d.	Trees|Landscapes|Autumn|Rivers|Seasons
edanmdm-saam_1983.83.195	SAAM	View from S. Miniato, Florence	1.0	SAAM-1983.83.195_1	Painting	watercolor and pencil on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1900	Architecture|Florence|Religion|Cityscapes|Santa Maria Del Fiore
edanmdm-saam_1977.1.1A	SAAM	Untitled	1.0	SAAM-1977.1.1A_1	Painting	oil on paperboard	Jasper Francis Cropsey, born Rossville, NY 1823-died Hastings-on-Hudson, NY 1900	ca. 1875-1880	Weather|Sunset|Landscapes|Autumn|Cloud|Time|Seasons
edanmdm-saam_1981.155.4	SAAM	Crucifixion	1.0	SAAM-1981.155.4_1	Painting	oil on canvas	H. Siddons Mowbray, born Alexandria, Egypt 1858-died Washington, CT 1928	1915-1925	Mountains|Holy Spirit|Landscapes|Animals|Mary, Blessed Virgin, Saint|Religion|Crucifixion|Birds|Bible, N.T.|Dove|Angels|Jesus Christ
edanmdm-saam_1970.355.775	SAAM	Untitled (Stile)	1.0	SAAM-1970.355.775_2	Painting	watercolor on paper	Mary Vaux Walcott, born Philadelphia, PA 1860-died St. Andrews, New Brunswick, Canada 1940	1873	Architecture|Fence|Detail
edanmdm-saam_1985.66.365	SAAM	Blackbird's Grave, a Back View, Prairies Enameled with Flowers	1.0	SAAM-1985.66.365_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1832	Western|Landscapes|Monuments|Blackbird|Plains|Gravestone
edanmdm-saam_1983.95.119	SAAM	Landscape near Newport, R. I.	1.0	SAAM-1983.95.119_1	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	ca. 1877-1878	Landscapes|Boats and boating|Architecture|Sailboats|Domestic|Beaches|Dwellings
edanmdm-saam_1976.54	SAAM	Landscape with Stream and Mountains	1.0	SAAM-1976.54_1	Painting	oil on wood	Thomas Doughty, born Philadelphia, PA 1791-died New York City 1856	1833	Mountains|Landscapes|Sport and play|Recreation|Rivers|Fishing
edanmdm-saam_1962.13.23	SAAM	Old Church, Tours, France	1.0	SAAM-1962.13.23_1	Painting	watercolor and pencil on paper mounted on paperboard	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1880	Landscapes|Architecture|Religion|Tours|Church buildings
edanmdm-saam_1962.13.58	SAAM	(Temple)	1.0	SAAM-1962.13.58_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1927	Architecture|Temple|Column|Religion|Detail
edanmdm-saam_1966.34.5	SAAM	Watercolor no. 35, Field with Two Pine Trees	1.0	SAAM-1966.34.5_1	Painting	watercolor	Allen Tucker, born Brooklyn, NY 1866-died New York City 1939	1937	Trees|Pine tree|Landscapes|Plains
edanmdm-saam_1956.11.34	SAAM	Fishing Boats Beating up to Windward	1.0	SAAM-1956.11.34_1	Painting	oil on canvas	Edward Moran, born Bolton, England 1829-died New York City 1901	ca. 1858	Industrialization|Boats and boating|Architecture|Occupations|Cityscapes|Fishing|Fishing boat
edanmdm-saam_1950.2.23	SAAM	Unspotted Beach Leaf Edge Caterpillar, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.23_1	Painting	watercolor	Gerald H. Thayer, born Cornwall-on-Hudson, NY 1883-died Keene, NH 1939		Leaves|Animals|Insects|Caterpillars|Foliage|Bees
edanmdm-saam_1967.137	SAAM	Notre Dame	1.0	SAAM-1967.137_1	Painting	oil on canvas	H. Lyman Saÿen, born Philadelphia, PA 1875-died Philadelphia, PA 1918	ca. 1907	Bridges|Architecture|Notre Dame|Religion|Cityscapes|Rivers|Seine River
edanmdm-saam_1967.6.5	SAAM	Décor Plat	1.0	SAAM-1967.6.5_1	Painting	oil on canvas	H. Lyman Saÿen, born Philadelphia, PA 1875-died Philadelphia, PA 1918	1915	Bridges|Water|Landscapes|Architecture|Parks
edanmdm-saam_1985.66.384_192	SAAM	Rattenberg, Tyrol	1.0	SAAM-1985.66.384192_1	Painting	watercolor on paper	Hermann Stieffel, born Wiesbaden, Germany 1826-died Washington, DC 1886	ca. 1858-1882	Mountains|Ruins|Landscapes|Architecture|Rattenberg
